timestamp,ahu_id,level,health_index,tier,energy_anomaly,pf_degradation,phase_imbalance,thd_drift,overload,raw_power_total,raw_energy_import,raw_hourly_delta,raw_predicted_delta,raw_energy_anomaly_raw,raw_power_factor_avg,raw_current_unbalance,raw_composite_thd,raw_apparent_power_total,raw_current_l1,raw_current_l2,raw_current_l3,raw_volts_l1_n,raw_volts_l2_n,raw_volts_l3_n,raw_current_l1_thd,raw_current_l3_thd,raw_volts_l1_thd,raw_volts_l2_thd,raw_volts_l3_thd,raw_nema_voltage_imbalance,raw_p95_current,safety_flags,device_id,baseline_power_median,baseline_power_rstd,baseline_power_p5,baseline_power_p25,baseline_power_p75,baseline_power_p95,baseline_energy_median,baseline_energy_rstd,baseline_energy_p5,baseline_energy_p25,baseline_energy_p75,baseline_energy_p95,baseline_pf_median,baseline_pf_rstd,baseline_pf_p5,baseline_pf_p25,baseline_pf_p75,baseline_pf_p95,baseline_unbalance_median,baseline_unbalance_rstd,baseline_unbalance_p5,baseline_unbalance_p25,baseline_unbalance_p75,baseline_unbalance_p95,baseline_thd_24h_median,baseline_thd_24h_rstd,baseline_thd_24h_p5,baseline_thd_24h_p95,z_energy,z_power_factor,z_phase_imbalance,z_thd_drift,z_overload,level_energy,level_pf,level_unbalance,level_thd,trend_energy,trend_pf,trend_unbalance,trend_thd,overload_power_ratio,overload_demand,score_overload_A,score_overload_B,score_overload_C,flag_thd_chronic_high,flag_imbalance_severe,flag_pf_chronic_low,flag_overload_chronic
2026-02-16 18:00:00+00:00,e1108,Level 11,78.2,Monitor,50.0,20.46,0.0,0.0,45.92,3.164055263157895,30532.16842105263,2.0263157894733013,,,0.64,15.073684210526316,66.91578947368421,4.933159473684211,7.337894736842105,7.533684210526315,5.873157894736842,235.1052631578948,239.41578947368416,241.8894736842105,60.89473684210526,72.93684210526315,2.794736842105263,3.073684210526316,3.026315789473684,1.549,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16 19:00:00+00:00,e1108,Level 11,78.08,Monitor,50.0,20.46,0.38,0.0,46.03,3.1685773684210528,30534.157894736843,1.9894736842143173,,,0.64,15.189473684210528,67.40526315789474,4.946134210526316,7.354736842105264,7.564736842105263,5.877894736842106,234.82105263157897,239.0894736842105,241.7263157894737,61.61578947368421,73.19473684210527,2.8421052631578947,3.1,3.1,1.561,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16 20:00:00+00:00,e1108,Level 11,77.42,Monitor,50.0,20.46,2.88,0.0,46.21,3.175717142857143,30536.257142857143,2.099248120299308,,,0.64,15.209523809523809,67.1547619047619,4.943091904761904,7.347142857142857,7.573809523809524,5.878095238095238,234.8952380952381,239.2619047619048,241.80476190476188,61.34761904761905,72.96190476190476,2.8666666666666667,3.0285714285714285,3.1000000000000005,1.575,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16 21:00:00+00:00,e1108,Level 11,76.34,Monitor,50.0,20.46,7.28,0.0,46.11,3.1719545,30538.4,2.142857142858702,,,0.64,15.245,67.285,4.9545855,7.356,7.5565,5.87,235.215,239.62000000000003,242.175,61.375,73.195,2.825,3.035,3.085,1.585,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16 22:00:00+00:00,e1108,Level 11,72.6,Monitor,50.0,20.46,22.46,0.0,45.87,3.162137,30540.55,2.149999999997817,,,0.64,15.37,66.62,4.938454500000001,7.391500000000001,7.569,5.8815,233.855,238.105,240.75,60.525,72.715,2.8549999999999995,3.035,3.0900000000000003,1.564,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16 23:00:00+00:00,e1108,Level 11,72.42,Monitor,50.0,20.46,23.05,0.0,46.03,3.168599,30542.615,2.0650000000023283,,,0.64,15.375,66.95,4.9480305,7.406999999999999,7.587000000000001,5.893,233.93,238.065,240.65,60.955,72.94500000000001,2.82,2.97,3.035,1.523,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 00:00:00+00:00,e1108,Level 11,70.88,Monitor,50.0,20.46,29.0,0.0,46.26,3.177773157894737,30544.70526315789,2.090263157893787,,,0.64,15.426315789473684,67.01052631578946,4.958405789473685,7.3910526315789475,7.605263157894737,5.888421052631578,234.4842105263158,238.68947368421053,241.18421052631567,61.14736842105263,72.8736842105263,2.773684210526316,2.9894736842105263,3.0,1.527,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 01:00:00+00:00,e1108,Level 11,69.59,Monitor,50.0,20.46,34.3,0.0,46.1,3.1712994736842104,30546.75263157895,2.0473684210555803,,,0.64,15.473684210526317,66.66578947368421,4.9486063157894735,7.3921052631578945,7.585263157894737,5.871052631578947,234.23684210526315,238.37894736842105,240.94736842105263,60.642105263157895,72.68947368421053,2.747368421052632,3.026315789473684,3.0,1.521,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 02:00:00+00:00,e1108,Level 11,65.07,Monitor,50.0,20.46,52.28,0.0,46.21,3.176006842105263,30548.721052631576,1.9684210526247623,,,0.64,15.652631578947368,66.5,4.953988947368421,7.38,7.569999999999999,5.852631578947369,235.2947368421053,239.4315789473684,241.97894736842107,60.3,72.7,2.768421052631579,2.9894736842105263,3.0,1.51,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 03:00:00+00:00,e1108,Level 11,64.5,Monitor,50.0,20.46,54.62,0.0,46.17,3.174085789473684,30550.721052631576,2.0,,,0.64,15.678947368421053,66.38684210526316,4.944071578947368,7.367894736842106,7.539999999999999,5.827368421052632,235.7210526315789,239.84736842105264,242.41578947368416,59.95789473684211,72.8157894736842,2.731578947368421,2.9631578947368418,2.9526315789473685,1.507,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 04:00:00+00:00,e1108,Level 11,79.54,Monitor,50.0,0.0,15.32,0.0,45.63,3.1524105263157893,30563.63684210526,12.915789473685436,,,0.6426315789473684,15.310526315789472,64.49473684210525,4.911840000000001,7.405263157894736,7.535789473684211,5.87421052631579,232.9,237.0894736842105,239.53157894736844,58.06315789473685,70.92631578947368,2.7,3.0421052631578944,2.968421052631579,1.525,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 05:00:00+00:00,e1108,Level 11,83.39,Healthy,50.0,0.0,0.0,0.0,45.57,3.150027894736842,30589.21052631579,25.57368421052888,,,0.6431578947368422,14.457894736842103,61.80539473684211,4.885397368421053,7.354210526315789,7.470000000000001,5.909999999999999,232.9263157894737,237.1315789473684,239.4315789473684,56.41578947368421,67.19500000000001,2.763157894736842,3.0,2.9526315789473685,1.51,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 06:00:00+00:00,e1108,Level 11,83.33,Healthy,50.0,0.0,0.0,0.0,45.84,3.1610183333333333,30591.11111111111,1.900584795319446,,,0.65,14.311111111111112,61.61754385964912,4.888533888888889,7.323333333333333,7.462777777777778,5.901111111111111,233.13333333333333,237.2388888888889,239.5055555555556,56.36666666666667,66.86842105263158,2.7888888888888888,3.038888888888889,2.988888888888889,1.476,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 07:00:00+00:00,e1108,Level 11,83.34,Healthy,50.0,0.0,0.0,0.0,45.78,3.1585436363636363,30593.23181818181,2.120707070705976,,,0.6490909090909092,14.21818181818182,62.12045454545455,4.880659090909091,7.311363636363636,7.46409090909091,5.915454545454545,233.1409090909091,237.3136363636364,239.4409090909091,56.440909090909095,67.8,2.645454545454545,3.027272727272727,2.9545454545454546,1.475,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 08:00:00+00:00,e1108,Level 11,83.39,Healthy,50.0,0.0,0.0,0.0,45.55,3.149424444444444,30595.35,2.118181818186713,,,0.65,14.266666666666667,61.85833333333333,4.86537,7.301666666666667,7.442222222222223,5.897777777777778,232.82777777777773,236.9833333333333,239.2333333333333,56.0,67.71666666666667,2.716666666666667,2.961111111111111,2.966666666666667,1.489,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 09:00:00+00:00,e1108,Level 11,88.97,Healthy,12.63,0.0,0.0,0.0,45.69,3.1550855555555555,30597.25,1.8999999999978168,1.3222222222211713,0.577777777776646,0.65,14.144444444444444,60.85526315789473,4.861041111111111,7.288888888888888,7.439444444444444,5.901666666666667,232.93888888888887,237.0111111111111,239.2333333333333,55.8,65.91052631578947,2.7222222222222223,3.022222222222222,2.988888888888889,1.462,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 10:00:00+00:00,e1108,Level 11,90.85,Healthy,0.0,0.0,0.0,0.0,45.76,3.1578958823529413,30599.070588235296,1.8205882352958724,1.830409356723976,-0.0098211214281036,0.65,14.258823529411766,61.26176470588236,4.871258823529411,7.302941176470589,7.46235294117647,5.915294117647059,232.65882352941176,236.67058823529413,238.9705882352941,56.2235294117647,66.30000000000001,2.7058823529411766,3.0176470588235293,2.976470588235294,1.458,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 11:00:00+00:00,e1108,Level 11,90.9,Healthy,0.0,0.0,0.0,0.0,45.48,3.1464463157894738,30600.984210526312,1.9136222910165088,1.9894736842106795,-0.0758513931941706,0.65,14.36315789473684,61.99736842105263,4.8625805263157895,7.3236842105263165,7.460000000000001,5.899473684210527,232.55263157894737,236.6263157894737,238.8736842105264,56.11052631578947,67.88421052631578,2.6578947368421053,3.073684210526316,3.0,1.468,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 12:00:00+00:00,e1108,Level 11,90.85,Healthy,0.0,0.0,0.0,0.0,45.73,3.1563944444444445,30602.88333333333,1.8991228070226496,1.919005847950757,-0.0198830409281072,0.6488888888888888,14.3,62.6,4.87873,7.337222222222222,7.491111111111111,5.935555555555556,232.4944444444444,236.5222222222222,238.7888888888889,56.81111111111111,68.38888888888889,2.677777777777778,2.9944444444444445,2.988888888888889,1.458,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 13:00:00+00:00,e1108,Level 11,90.79,Healthy,0.46,0.0,0.0,0.0,45.72,3.15627,30604.822222222225,1.9388888888897784,1.9178362573147751,0.021052631575003,0.6444444444444444,14.461111111111112,63.388888888888886,4.89379,7.362222222222223,7.515000000000001,5.936111111111111,232.3388888888889,236.43888888888887,238.7111111111111,57.48888888888889,69.28888888888889,2.677777777777778,3.0166666666666666,2.9444444444444446,1.48,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 14:00:00+00:00,e1108,Level 11,85.74,Healthy,0.0,20.46,0.0,0.0,45.72,3.156128421052632,30606.74736842105,1.9251461988242229,2.0105263157856825,-0.0853801169614598,0.64,14.610526315789476,64.45526315789473,4.908394210526316,7.392631578947369,7.539999999999999,5.943684210526317,232.03157894736844,236.3368421052632,238.53157894736844,58.51578947368421,70.39473684210526,2.763157894736842,3.0,2.9894736842105263,1.529,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 15:00:00+00:00,e1108,Level 11,85.76,Healthy,0.0,20.46,0.0,0.0,45.64,3.15282,30608.7,1.9526315789480573,1.957894736846356,-0.0052631578982982,0.64,14.83888888888889,65.19195906432749,4.922647777777778,7.456666666666667,7.622777777777778,5.977222222222222,230.70555555555555,235.0388888888889,237.47222222222223,59.79444444444445,70.58947368421053,2.8833333333333333,3.055555555555556,3.1,1.578,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 16:00:00+00:00,e1108,Level 11,85.73,Healthy,0.0,20.46,0.0,0.0,45.79,3.15876,30610.678947368426,1.978947368424997,1.9894736842070413,-0.0105263157820445,0.64,15.015789473684212,66.14473684210526,4.924291052631579,7.466315789473685,7.659473684210527,5.980526315789473,230.33157894736843,234.64210526315787,237.0842105263158,60.18947368421052,72.10000000000001,2.9315789473684206,3.1,3.110526315789474,1.576,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 17:00:00+00:00,e1108,Level 11,85.5,Healthy,0.0,20.46,1.04,0.0,45.65,3.153218421052632,30612.6,1.921052631580096,2.0052631578946603,-0.084210526314564,0.64,15.194736842105264,66.06315789473683,4.917322631578948,7.477894736842106,7.648421052631579,5.96157894736842,230.2473684210526,234.5894736842105,237.1,59.91052631578947,72.21578947368421,2.9052631578947365,3.0421052631578944,3.1,1.595,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 18:00:00+00:00,e1108,Level 11,85.76,Healthy,0.0,20.46,0.0,0.0,45.62,3.1520955555555554,30614.61111111111,2.0111111111073114,2.0263157894733013,-0.0152046783659898,0.64,15.122222222222222,65.9,4.922516666666667,7.467777777777779,7.626666666666667,5.956666666666667,230.6777777777777,234.88888888888889,237.42222222222225,59.67777777777778,72.12222222222222,2.8777777777777778,3.011111111111111,3.1,1.558,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 19:00:00+00:00,e1108,Level 11,85.64,Healthy,0.0,20.46,0.45,0.0,45.67,3.154201,30616.545,1.9338888888923973,1.9894736842143173,-0.0555847953219199,0.64,15.19,66.36,4.9342755,7.460500000000001,7.599500000000001,5.9345,231.82,235.935,238.575,60.04,72.67999999999999,2.89,3.06,3.0900000000000003,1.539,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 20:00:00+00:00,e1108,Level 11,85.13,Healthy,0.0,20.46,2.35,0.0,45.85,3.161177894736842,30618.63157894737,2.086578947368253,2.099248120299308,-0.012669172931055,0.64,15.205263157894736,66.45,4.942412105263157,7.447368421052632,7.591578947368421,5.922105263157896,232.75789473684208,236.8736842105264,239.4684210526316,60.231578947368426,72.66842105263159,2.8736842105263154,3.0157894736842104,3.0210526315789474,1.527,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 21:00:00+00:00,e1108,Level 11,81.07,Healthy,0.0,20.46,18.51,0.0,45.96,3.165706315789474,30620.605263157893,1.9736842105230608,2.142857142858702,-0.1691729323356412,0.64,15.336842105263155,66.56052631578947,4.94899,7.4605263157894735,7.613157894736842,5.928947368421053,232.8,236.9368421052632,239.6684210526316,60.21052631578947,72.91052631578947,2.768421052631579,2.9526315789473685,3.0,1.551,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 22:00:00+00:00,e1108,Level 11,82.31,Healthy,0.0,20.46,13.43,0.0,46.08,3.170569523809524,30622.733333333334,2.128070175440371,2.149999999997817,-0.0219298245574464,0.64,15.294999999999998,66.355,4.963170952380953,7.443333333333333,7.588095238095238,5.915238095238095,233.7238095238095,237.8428571428572,240.4333333333333,59.9,72.81,2.755,3.0,3.0,1.521,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 23:00:00+00:00,e1108,Level 11,80.94,Healthy,3.22,20.46,16.93,0.0,46.17,3.1741055,30624.945,2.211666666666133,2.0650000000023283,0.1466666666638048,0.64,15.323809523809524,66.04761904761905,4.9554725,7.404999999999999,7.548,5.8785,234.775,238.875,241.37,59.55238095238095,72.54285714285714,2.738095238095238,2.9761904761904763,2.980952380952381,1.496,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 00:00:00+00:00,e1108,Level 11,83.19,Healthy,0.0,20.46,9.75,0.0,46.31,3.180029,30627.03,2.084999999999127,2.090263157893787,-0.0052631578946602,0.64,15.265,66.2075,4.9727310000000005,7.409000000000001,7.554,5.896,235.145,239.165,241.65500000000003,59.75,72.66499999999999,2.7350000000000003,2.955,2.94,1.471,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 01:00:00+00:00,e1108,Level 11,81.37,Healthy,1.77,20.46,15.96,0.0,46.3,3.1796605263157893,30629.157894736843,2.1278947368446097,2.0473684210555803,0.0805263157890294,0.64,15.31578947368421,65.98157894736842,4.965463684210526,7.395263157894736,7.539999999999999,5.871052631578947,235.49473684210523,239.5736842105263,242.07894736842104,59.45263157894736,72.51052631578948,2.784210526315789,2.9157894736842103,2.9368421052631577,1.487,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 02:00:00+00:00,e1108,Level 11,85.7,Healthy,0.0,20.46,0.0,0.0,45.95,3.165216666666667,30631.055555555555,1.897660818711301,1.9684210526247623,-0.0707602339134609,0.64,15.172222222222224,65.37777777777777,4.943183888888889,7.411111111111111,7.531666666666666,5.893888888888889,234.2,238.28333333333336,240.72222222222223,58.71111111111111,72.04444444444444,2.805555555555556,2.9722222222222223,2.966666666666667,1.487,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 03:00:00+00:00,e1108,Level 11,85.76,Healthy,0.0,20.46,0.0,0.0,45.62,3.152001111111112,30632.944444444445,1.888888888890505,2.0,-0.1111111111094942,0.64,14.9,63.59736842105264,4.909916666666667,7.453333333333333,7.552222222222222,5.94,231.5111111111111,235.7444444444444,238.03333333333336,57.7,69.49473684210527,2.822222222222222,2.966666666666667,3.0,1.525,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 04:00:00+00:00,e1108,Level 11,85.76,Healthy,0.0,20.46,0.0,0.0,45.65,3.153304117647058,30634.811764705883,1.867320261437272,12.915789473685436,-11.048469212248165,0.64,14.976470588235294,63.59068627450981,4.912540588235295,7.451764705882353,7.548823529411766,5.932941176470588,231.5705882352941,235.9,238.05882352941177,57.66470588235294,69.51666666666667,2.823529411764706,2.9823529411764707,3.0,1.533,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 05:00:00+00:00,e1108,Level 11,85.81,Healthy,0.0,20.46,0.0,0.0,45.36,3.141807894736842,30636.736842105263,1.9250773993808248,25.57368421052888,-23.648606811148056,0.64,14.86315789473684,63.781578947368416,4.892628947368421,7.452631578947368,7.559473684210526,5.947368421052632,230.21578947368425,234.52105263157893,236.67368421052632,57.178947368421056,70.38421052631578,2.747368421052632,3.0210526315789474,3.0,1.535,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 06:00:00+00:00,e1108,Level 11,85.84,Healthy,0.0,20.46,0.0,0.0,45.23,3.136590625,30638.55625,1.8194078947381056,1.900584795319446,-0.0811769005813403,0.64,14.825,62.231617647058826,4.880008125,7.471875,7.574375,5.965,229.0375,233.39375,235.49375,56.475,67.98823529411764,2.8875,3.06875,3.0375,1.549,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 07:00:00+00:00,e1108,Level 11,85.86,Healthy,0.0,20.46,0.0,0.0,45.1,3.131477647058824,30640.21176470588,1.6555147058788862,2.120707070705976,-0.4651923648270895,0.64,14.894117647058824,62.74117647058824,4.873726470588236,7.478823529411764,7.562352941176471,5.958823529411765,228.85294117647047,233.2176470588236,235.35294117647047,56.20588235294117,69.2764705882353,2.9588235294117644,3.041176470588236,3.088235294117647,1.558,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-18 08:00:00+00:00,e1108,Level 11,83.58,Healthy,0.0,20.46,9.13,0.0,45.13,3.132527333333333,30641.906666666662,1.6949019607855007,2.118181818186713,-0.4232798574012122,0.64,15.26,62.44208333333333,4.8707606666666665,7.502,7.593333333333334,5.943333333333333,228.54,233.06666666666663,235.22666666666663,56.34666666666667,68.5375,2.88,3.06,3.06,1.609,7.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
